own_goals,own_position,opponent_goals,opponent_position,result,home_total_market_value,home_key_players,away_total_market_value,away_key_players,home_position_to_goal,away_position_to_goal,home_win_h2h,home_home_win,away_away_win,home_last_5_game_win,away_last_5_game_win
4,4.0,0,20.0,1,151600000.0,0.0,9475000.0,0.8,1.0,0.0,0.6,0.6,0.2,0.6,0.0
0,15.0,1,16.0,2,50025000.0,0.0,40750000.0,0.0,0.0,0.0625,0.8,0.6,0.2,0.6,0.2
2,12.0,0,18.0,1,48435000.0,0.2,39320000.0,0.0,0.1666666666666666,0.0,1.4,0.4,0.2,0.2,0.0
3,2.0,1,13.0,1,216775000.0,0.0,13885000.0,0.2,1.5,0.0769230769230769,1.8,0.4,0.2,0.6,0.2
0,6.0,1,8.0,2,52610000.0,0.4,130600000.0,0.2,0.0,0.125,0.4,0.6,0.2,0.6,0.2
4,3.0,1,16.0,1,238685000.0,0.2,58805000.0,0.2,1.3333333333333333,0.0625,2.6,0.4,0.2,0.4,0.0
1,1.0,1,9.0,0,41425000.0,0.0,15795000.0,0.0,1.0,0.1111111111111111,1.0,0.8,0.2,0.4,0.2
1,20.0,2,17.0,2,9475000.0,0.6,4985000.0,0.0,0.05,0.1176470588235294,0.2,0.0,0.2,0.0,0.0
0,10.0,4,5.0,2,45300000.0,0.2,30885000.0,0.0,0.0,0.8,0.8,0.6,0.4,0.4,0.4
3,14.0,1,18.0,1,40750000.0,0.0,5025000.0,0.4,0.2142857142857142,0.0555555555555555,1.6,0.2,0.4,0.2,0.2
0,21.0,1,4.0,2,57525000.0,0.0,151600000.0,0.0,0.0,0.25,0.0,0.4,0.4,0.4,0.2
1,19.0,2,11.0,2,39320000.0,0.0,50025000.0,0.0,0.0526315789473684,0.1818181818181818,0.6,0.0,0.2,0.0,0.0
2,12.0,1,15.0,1,44060000.0,0.2,48435000.0,0.2,0.1666666666666666,0.0666666666666666,1.4,0.6,0.0,0.2,0.0
1,13.0,1,7.0,0,13885000.0,0.2,48585000.0,0.0,0.0769230769230769,0.1428571428571428,0.0,0.4,0.0,0.2,0.0
0,8.0,2,1.0,2,130600000.0,0.2,216775000.0,0.0,0.0,2.0,1.6,0.4,0.6,0.6,0.2
1,9.0,3,20.0,2,15795000.0,0.0,9475000.0,0.4,0.1111111111111111,0.15,0.4,0.8,0.0,0.4,0.0
1,19.0,2,18.0,2,4985000.0,0.4,57525000.0,0.0,0.0526315789473684,0.1111111111111111,0.0,0.2,0.0,0.4,0.0
3,3.0,1,4.0,1,30885000.0,0.0,41425000.0,0.2,1.0,0.25,0.6,0.6,0.4,0.8,0.0
2,16.0,2,10.0,0,58805000.0,0.2,45300000.0,0.2,0.125,0.2,2.6,0.4,0.2,0.0,0.0
3,2.0,0,14.0,1,151600000.0,0.0,40750000.0,0.0,1.5,0.0,2.4,0.8,0.4,0.8,0.2
1,11.0,1,12.0,0,50025000.0,0.0,44060000.0,0.2,0.0909090909090909,0.0833333333333333,1.0,0.4,0.2,0.4,0.0
3,17.0,2,21.0,1,5025000.0,0.6,39320000.0,0.0,0.1764705882352941,0.0952380952380952,1.4,0.2,0.2,0.4,0.0
0,15.0,6,6.0,2,48435000.0,0.2,52610000.0,0.4,0.0,1.0,0.6,0.4,0.4,0.4,0.2
3,18.0,1,9.0,1,57525000.0,0.0,15795000.0,0.2,0.1666666666666666,0.1111111111111111,0.6,0.4,0.2,0.6,0.2
1,20.0,1,5.0,0,9475000.0,0.6,30885000.0,0.0,0.05,0.2,0.2,0.0,0.6,0.2,0.4
2,14.0,2,19.0,0,40750000.0,0.0,4985000.0,0.4,0.1428571428571428,0.1052631578947368,0.4,0.2,0.4,0.4,0.2
3,2.0,0,16.0,1,41425000.0,0.4,58805000.0,0.2,1.5,0.0,1.0,0.6,0.0,0.2,0.0
0,3.0,0,15.0,0,216775000.0,0.2,48435000.0,0.2,0.0,0.0,2.8,0.6,0.0,0.8,0.0
2,6.0,1,11.0,1,52610000.0,0.4,50025000.0,0.0,0.3333333333333333,0.0909090909090909,0.4,0.4,0.4,0.6,0.2
1,10.0,1,17.0,0,44060000.0,0.2,5025000.0,0.6,0.1,0.0588235294117647,1.2,0.8,0.2,0.4,0.2
1,8.0,2,7.0,2,48585000.0,0.0,130600000.0,0.2,0.125,0.2857142857142857,0.2,0.6,0.4,0.4,0.4
0,21.0,2,1.0,2,39320000.0,0.0,151600000.0,0.0,0.0,2.0,0.4,0.0,0.6,0.0,0.2
0,13.0,3,4.0,2,45300000.0,0.0,238685000.0,0.2,0.0,0.75,0.4,0.4,0.8,0.2,0.2
4,8.0,3,5.0,1,50025000.0,0.0,216775000.0,0.2,0.5,0.6,0.6,0.4,0.8,0.2,0.2
2,3.0,0,18.0,1,30885000.0,0.0,57525000.0,0.0,0.6666666666666666,0.0,1.0,0.8,0.2,0.8,0.2
2,11.0,2,16.0,0,15795000.0,0.2,40750000.0,0.0,0.1818181818181818,0.125,0.4,0.6,0.4,0.4,0.2
1,14.0,0,19.0,1,58805000.0,0.2,9475000.0,0.6,0.0714285714285714,0.0,0.6,0.2,0.2,0.0,0.2
3,17.0,1,6.0,1,5025000.0,0.8,52610000.0,0.4,0.1764705882352941,0.1666666666666666,0.2,0.4,0.6,0.4,0.4
1,7.0,0,15.0,1,130600000.0,0.2,13885000.0,0.2,0.1428571428571428,0.0,1.0,0.4,0.2,0.6,0.0
3,10.0,1,9.0,1,48435000.0,0.2,48585000.0,0.0,0.3,0.1111111111111111,1.0,0.4,0.0,0.2,0.0
0,20.0,1,21.0,2,4985000.0,0.2,39320000.0,0.0,0.0,0.0476190476190476,0.0,0.2,0.0,0.4,0.0
6,1.0,0,12.0,1,151600000.0,0.0,44060000.0,0.4,6.0,0.0,2.4,1.0,0.2,0.8,0.0
2,2.0,1,4.0,1,238685000.0,0.2,41425000.0,0.2,1.0,0.25,1.8,0.4,0.2,0.6,0.0
0,16.0,1,8.0,2,13885000.0,0.0,48435000.0,0.2,0.0,0.125,1.2,0.4,0.0,0.0,0.0
2,11.0,1,4.0,1,40750000.0,0.0,30885000.0,0.0,0.1818181818181818,0.25,0.8,0.2,0.6,0.4,0.2
1,18.0,0,14.0,1,39320000.0,0.0,15795000.0,0.2,0.0555555555555555,0.0,0.6,0.0,0.2,0.2,0.0
6,3.0,0,17.0,1,216775000.0,0.2,5025000.0,0.4,2.0,0.0,1.8,0.6,0.2,0.4,0.2
1,19.0,2,10.0,2,57525000.0,0.0,58805000.0,0.2,0.0526315789473684,0.2,0.2,0.6,0.0,0.4,0.0
2,9.0,1,12.0,1,48585000.0,0.0,50025000.0,0.2,0.2222222222222222,0.0833333333333333,0.4,0.6,0.4,0.2,0.2
1,15.0,1,20.0,0,44060000.0,0.4,4985000.0,0.4,0.0666666666666666,0.05,0.2,0.6,0.2,0.2,0.2
2,6.0,2,1.0,0,52610000.0,0.4,151600000.0,0.0,0.3333333333333333,2.0,0.4,0.6,0.6,0.6,0.4
1,5.0,2,13.0,2,41425000.0,0.4,45300000.0,0.0,0.2,0.1538461538461538,1.2,0.6,0.2,0.2,0.0
0,21.0,3,2.0,2,9475000.0,0.6,238685000.0,0.2,0.0,1.5,0.0,0.0,0.8,0.2,0.2
1,17.0,3,8.0,2,5025000.0,0.8,48585000.0,0.0,0.0588235294117647,0.375,0.0,0.6,0.0,0.4,0.0
2,3.0,1,19.0,1,30885000.0,0.0,39320000.0,0.0,0.6666666666666666,0.0526315789473684,0.4,0.8,0.2,0.6,0.2
2,14.0,3,13.0,2,50025000.0,0.2,13885000.0,0.2,0.1428571428571428,0.2307692307692307,0.6,0.6,0.2,0.4,0.0
1,12.0,1,11.0,0,58805000.0,0.2,40750000.0,0.0,0.0833333333333333,0.0909090909090909,1.2,0.2,0.2,0.4,0.2
1,9.0,1,7.0,0,48435000.0,0.2,130600000.0,0.2,0.1111111111111111,0.1428571428571428,1.0,0.6,0.6,0.4,0.4
0,21.0,2,5.0,2,4985000.0,0.4,52610000.0,0.4,0.0,0.4,0.0,0.2,0.4,0.2,0.2
4,10.0,1,16.0,1,15795000.0,0.4,44060000.0,0.2,0.4,0.0625,0.6,0.4,0.0,0.0,0.0
2,1.0,0,4.0,1,151600000.0,0.0,216775000.0,0.0,2.0,0.0,1.8,1.0,0.6,0.8,0.2
1,15.0,2,18.0,2,45300000.0,0.2,9475000.0,0.4,0.0666666666666666,0.1111111111111111,0.4,0.4,0.2,0.2,0.2
3,2.0,1,20.0,1,238685000.0,0.0,57525000.0,0.0,1.5,0.05,1.4,0.4,0.2,0.8,0.2
4,11.0,0,17.0,1,13885000.0,0.2,5025000.0,0.6,0.3636363636363636,0.0,0.4,0.2,0.2,0.2,0.0
3,7.0,1,15.0,1,130600000.0,0.2,50025000.0,0.2,0.4285714285714285,0.0666666666666666,2.0,0.6,0.2,0.6,0.2
2,18.0,0,14.0,1,39320000.0,0.0,58805000.0,0.4,0.1111111111111111,0.0,1.0,0.2,0.2,0.4,0.2
3,12.0,0,4.0,1,44060000.0,0.2,30885000.0,0.0,0.25,0.0,0.6,0.4,0.6,0.0,0.0
